0,40653804;0,4478984;0,49860847;0,3190698;0,2553264;0,55252516;0,46574277;0,4753875;0,251445;0,4124493;0,48308724;0,2522079;0,5059284;0,5965424;0,45457086;0,32856342;0,25247753;0,2556555;0,6142088;0,329023;0,6569192;0,4821908;0,19743165;0,3772024;0,51000935;0,2672194;0,31541395;0,49647138;0,58352804;0,42277047;0,20034078;0,31646425;0,22773734;0,47586033;0,2651188;0,3026308;0,45852935;0,46560943;0,24922654;0,4692728;0,31243643;0,5892829;0,24894401;0,35612768;0,29843724;0,23692727;0,34881598;0,40669048;0,47602344;0,4516
0,4066906;0,4476787;0,49885;0,31863627;0,25529;0,5522961;0,46559703;0,47540265;0,25158513;0,41198358;0,48261264;0,25257966;0,50603646;0,59625584;0,45411712;0,32813087;0,25273144;0,255527;0,61393344;0,3286549;0,6565874;0,48179042;0,19761425;0,3772551;0,5100433;0,26756245;0,31496137;0,4962145;0,5833432;0,42253193;0,20051697;0,3161931;0,22786471;0,4755916;0,26487303;0,3023728;0,45838284;0,46571577;0,24936032;0,4690046;0,3122302;0,5890547;0,24915376;0,35610414;0,2980528;0,23718628;0,34835145;0,4063307;0,47562864;0,45182243
0,40656686;0,44765005;0,49868816;0,3187043;0,25526163;0,55227286;0,46554393;0,47530034;0,25153527;0,4120571;0,48272142;0,25255713;0,5059027;0,5962633;0,45422176;0,32817605;0,2527513;0,2555194;0,61392295;0,32866818;0,6565401;0,4818471;0,19763309;0,37715778;0,5099309;0,2675013;0,315049;0,4962004;0,5833026;0,4225036;0,2005637;0,31618103;0,22791332;0,47558218;0,2649231;0,3023866;0,4583304;0,46559092;0,24931347;0,46899462;0,31223023;0,58903205;0,24910328;0,356027;0,29810798;0,23715025;0,34841713;0,40634695;0,4756814;0,45167738
0,40665945;0,4464979;0,49913087;0,31739327;0,25473872;0,55106926;0,46461496;0,47490102;0,25155005;0,4104323;0,48103252;0,2537101;0,5058336;0,59488666;0,4526673;0,3266919;0,25374612;0,25479126;0,6126045;0,32724646;0,6551208;0,4802485;0,19801009;0,37690324;0,50960284;0,26829362;0,31385186;0,49492568;0,5822354;0,4213247;0,2011267;0,3150392;0,22841683;0,47428405;0,26417235;0,3012699;0,45740002;0,46550915;0,24926293;0,4676996;0,31122398;0,5878232;0,24929047;0,35553032;0,2967801;0,23754996;0,34688672;0,40487888;0,47409806;0,4520317
0,40842205;0,44776803;0,50102216;0,3167359;0,25593585;0,5523734;0,46608728;0,47667265;0,2529541;0,41021544;0,4806829;0,25403818;0,5077465;0,5959546;0,45219126;0,32659602;0,25330827;0,25564316;0,61375415;0,32770735;0,6562146;0,48061696;0,19855523;0,3785503;0,5114263;0,26947442;0,31289676;0,4961118;0,5836806;0,42248583;0,20096666;0,315786;0,22803918;0,4754005;0,2638253;0,30190322;0,4588651;0,4673675;0,2506425;0,4688146;0,3120807;0,58915055;0,25070143;0,35703343;0,29667455;0,23893717;0,34651536;0,40549302;0,47449967;0,45386186
0,40929902;0,44716775;0,50229955;0,31520626;0,25595266;0,55172414;0,46579978;0,47705045;0,25360057;0,40848568;0,4788237;0,25534326;0,5085159;0,5950223;0,45041454;0,32506812;0,25411987;0,25530002;0,6129304;0,32649037;0,6552738;0,47916445;0,1991528;0,3790304;0,5118947;0,27079535;0,3112684;0,49534488;0,58322716;0,42181435;0,20146334;0,31502098;0,22837242;0,47458157;0,26292264;0,30106568;0,45857364;0,4681048;0,25121322;0,46799916;0,31145304;0,5885017;0,25152296;0,35720882;0,29529366;0,23994547;0,34481677;0,40428942;0,47307774;0,45502776
0,40945792;0,44694346;0,5025486;0,3147998;0,25592366;0,55148816;0,46565157;0,47706765;0,25375056;0,40800744;0,47833362;0,25572953;0,50862813;0,59472615;0,44994742;0,3246273;0,25439054;0,25517717;0,6126466;0,3261166;0,6549484;0,47875193;0,19933033;0,3790881;0,51193076;0,27114946;0,31084237;0,4950811;0,58303666;0,4215717;0,20163655;0,31477958;0,22850358;0,47430602;0,26267964;0,30080676;0,45842487;0,46821573;0,251342;0,46772408;0,3112471;0,58826613;0,2517248;0,3571891;0,29490364;0,24021584;0,34434184;0,40392157;0,4726711;0,4552575
0,40965682;0,44572446;0,50313157;0,31339246;0,2554226;0,55020976;0,46469134;0,47671205;0,25386187;0,40618712;0,47643644;0,25705653;0,50864345;0,5932435;0,4481959;0,32297158;0,25551382;0,2544276;0,6112313;0,3245598;0,6534822;0,47698903;0,19978991;0,3788983;0,5116544;0,27211073;0,30946505;0,49371892;0,5819158;0,42032003;0,20229194;0,31360492;0,22907501;0,47291505;0,26184404;0,29960093;0,45746326;0,4682182;0,25137976;0,466337;0,3101771;0,5869821;0,25202864;0,35672417;0,29341936;0,24075124;0,34261984;0,4023183;0,47092685;0,45574418
0,40957466;0,44529536;0,5031393;0,31303635;0,25520408;0,54977304;0,46431896;0,47648025;0,25381124;0,40569052;0,47594786;0,25743955;0,5084992;0,59277666;0,44775072;0,32249674;0,25589004;0,25415853;0,61076194;0,3240746;0,65300626;0,47648364;0,19991133;0,37871853;0,51143974;0,27232373;0,30914056;0,49326268;0,5815125;0,41988313;0,20251724;0,31322253;0,2292878;0,47245383;0,2616313;0,2992157;0,45709053;0,46807605;0,25130916;0,46587595;0,30981722;0,58654606;0,25203478;0,35647818;0,29300225;0,24084273;0,3421492;0,40182152;0,47042295;0,45573518
0,41158986;0,4457452;0,50557595;0,31136978;0,25610936;0,5502047;0,46517214;0,47809494;0,25536868;0,4041302;0,4741719;0,25877565;0,5105373;0,59280103;0,445956;0,32120526;0,25629535;0,25452727;0,61093664;0,32344404;0,6531101;0,47557095;0,20083323;0,38032803;0,5131677;0,2742635;0,3071343;0,4935125;0,5822092;0,4201997;0,20287186;0,31315994;0,22934014;0,47261092;0,26068386;0,29901403;0,45793542;0,4700462;0,25278905;0,466035;0,3099469;0,5869949;0,25373688;0,35773733;0,29181913;0,24265411;0,34051204;0,40130347;0,4695604;0,45803294
