0,53848386;0,6411061;0,4722254;0,37725464;0,44920057;0,55314404;0,3322781;0,40950948;0,3463263;0,6399515;0,5595433;0,57842624;0,3662406;0,36728945;0,35780007;0,38291466;0,5643629;0,5335368;0,3695133;0,32868466;0,3454499;0,4433703;0,3651801;0,36041927;0,45024437;0,51276195;0,45802101;0,42394027;0,46180663;0,3820376;0,59697944;0,5456997;0,41108522;0,57487863;0,42727938;0,48154265;0,64667094;0,41997933;0,4798992;0,5024601;0,5556918;0,60794824;0,48860946;0,47112682;0,3786332;0,35057783;0,33927262;0,43060967;0,45715323;0,50457984
0,5384317;0,6408449;0,4720076;0,37722042;0,44907418;0,5530656;0,33243856;0,4096452;0,34650856;0,63970524;0,55949336;0,5780292;0,366326;0,3672305;0,35779992;0,382844;0,5642661;0,5335813;0,36969364;0,32887805;0,34545794;0,44329178;0,36515316;0,36044067;0,45015013;0,5125434;0,45793983;0,42385527;0,46190196;0,38212785;0,5965646;0,5454634;0,41104344;0,5746727;0,42718032;0,48161867;0,64630896;0,41983977;0,47999135;0,5022391;0,55523354;0,6076725;0,48857188;0,4710581;0,37856296;0,35072476;0,33942014;0,4305536;0,45693493;0,50465244
0,5382758;0,6406839;0,47207806;0,37724906;0,4492396;0,55301505;0,33235076;0,4094538;0,3464638;0,6395391;0,5594051;0,5780572;0,36633384;0,3673286;0,35783494;0,3829889;0,56423503;0,533344;0,36961544;0,32879743;0,34544438;0,44332084;0,36515015;0,36050063;0,45019796;0,5126008;0,45793435;0,42390373;0,46169922;0,38199762;0,5964669;0,5456621;0,41102448;0,57475257;0,42733774;0,48137632;0,6461897;0,4199962;0,4797408;0,50230247;0,5554248;0,607527;0,48841676;0,4709376;0,3786994;0,35064062;0,339328;0,430561;0,4570332;0,50440425
0,5379272;0,6396827;0,47086337;0,37683424;0,44820493;0,5523139;0,33300158;0,41009924;0,34752002;0,6385997;0,55889267;0,5766511;0,36677566;0,3668315;0,3576834;0,3824518;0,56340563;0,53361845;0,37064543;0,32969388;0,3452755;0,44255435;0,36474547;0,3605441;0,4493213;0,51130116;0,4572007;0,42311338;0,4621356;0,38231322;0,59496707;0,5442474;0,410498;0,5734893;0,4265387;0,48178318;0,6448143;0,41889948;0,48025018;0,50100875;0,5540248;0,60651094;0,4881369;0,47047305;0,37815988;0,35138574;0,33989015;0,4299514;0,45589298;0,5048228
0,53989977;0,64087886;0,47106412;0,377453;0,4481404;0,5539849;0,33392152;0,41177046;0,34710214;0,63984185;0,56074846;0,57729954;0,36651433;0,3667308;0,35788298;0,38186044;0,56502694;0,53575903;0,3706066;0,33021626;0,3460837;0,443655;0,36572644;0,36018988;0,4503661;0,51184756;0,45864493;0,42401877;0,4641107;0,38379765;0,5952512;0,5439011;0,41181305;0,57441276;0,42621067;0,4839002;0,6454993;0,41897324;0,48234117;0,5014544;0,5535045;0,6079838;0,49004456;0,47219124;0,37766662;0,35183105;0,34096193;0,43107846;0,45563602;0,5069525
0,54019016;0,64031327;0,46988985;0,37723032;0,44703788;0,55379534;0,3349038;0,4129947;0,3480629;0,63935465;0,56081325;0,576043;0,36689;0,36618212;0,35779554;0,38110542;0,5646855;0,5367494;0,37166718;0,33131906;0,34618393;0,44321695;0,36563733;0,3601199;0,4497935;0,5106941;0,4583515;0,42349416;0,46520877;0,38462225;0,59388226;0,5423189;0,41170147;0,5733937;0,4252689;0,48503035;0,64438117;0,41785282;0,48356906;0,5002752;0,55188155;0,6073923;0,4903959;0,47229314;0,37694165;0,3527573;0,34190306;0,43081495;0,4544489;0,50809425
0,54013926;0,64010227;0,4696655;0,37719652;0,44690424;0,55371493;0,3350729;0,413138;0,348257;0,6392297;0,56076276;0,57584924;0,36698276;0,36612242;0,35779825;0,38103274;0,56458557;0,5367988;0,37185857;0,33152285;0,34619513;0,44313523;0,3656113;0,36014542;0,4496949;0,51046854;0,4582781;0,4234059;0,4653101;0,3847184;0,5936795;0,5421056;0,41165903;0,57322323;0,42516476;0,48511192;0,6440174;0,4177058;0,48366728;0,50004715;0,5516708;0,6072658;0,4903603;0,47222522;0,3768696;0,35291353;0,34205854;0,43075714;0,4543099;0,5081724
0,5398351;0,63910675;0,46837443;0,37678662;0,4457951;0,553017;0,33582723;0,4138997;0,3494162;0,63830644;0,56027406;0,57435614;0,3674806;0,36560273;0,3576646;0,38045445;0,563747;0,5371701;0,3729963;0,33253223;0,34606063;0,44235227;0,36522362;0,36020872;0,44879;0,5090947;0,45753995;0,4225921;0,46585038;0,38512304;0,5921007;0,5405097;0,4111451;0,5718935;0,42430624;0,48562878;0,64257294;0,4165326;0,4842936;0,4986766;0,55015063;0,6062197;0,49013174;0,47179282;0,37629148;0,353758;0,3427205;0,4301464;0,45315716;0,50870043
0,5396069;0,63885266;0,46812093;0,37669656;0,44566536;0,5527868;0,3359188;0,4138967;0,34966126;0,638058;0,5600591;0,57409924;0,36760515;0,3655535;0,35765204;0,38043758;0,56350166;0,5370308;0,37320173;0,33269817;0,34601977;0,44217056;0,365107;0,3602725;0,44859624;0,50880927;0,45733678;0,42242032;0,46578038;0,38508695;0,5918435;0,54026735;0,4109829;0,5716366;0,42423126;0,48552036;0,64211076;0,41637594;0,48420492;0,49839756;0,5499787;0,6059628;0,48992077;0,47156385;0,37626618;0,35388157;0,34278336;0,42998645;0,4530345;0,5085895
0,54148656;0,63967544;0,4672913;0,3770151;0,44463664;0,5539779;0,33752146;0,416325;0,35023162;0,63899225;0,5616256;0,5735073;0,36776248;0,36501202;0,35776177;0,37931708;0,5645175;0,53965944;0,3741402;0,33409646;0,34679642;0,44267502;0,36583075;0,35996017;0,44893482;0,5082683;0,45824444;0,4226926;0,46834937;0,387013;0,59106976;0,5384939;0,4119499;0,57148194;0,42314184;0,48823997;0,6417901;0,41544768;0,48698884;0,49775422;0,5481146;0,6066353;0,49179575;0,4731057;0,37525204;0,35508046;0,34446916;0,43066862;0,4518138;0,5113351
0,541902;0,6399419;0,46718177;0,37714776;0,44453555;0,5543028;0,3378701;0,41681954;0,3503012;0,6392754;0,56201214;0,5735186;0,36777717;0,36495686;0,3578224;0,37913615;0,56481594;0,5401832;0,37427562;0,33437487;0,347033;0,44288042;0,36605522;0,35990563;0,44911492;0,50823605;0,4585328;0,42285022;0,46887666;0,3874366;0,5910519;0,5382122;0,41223577;0,5715721;0,42300075;0,48878923;0,6418658;0,41536987;0,4875438;0,4976978;0,5478491;0,6068763;0,49221474;0,47350264;0,37509468;0,35530582;0,3448435;0,43089828;0,45167592;0,5118811
0,5418847;0,64004916;0,46729496;0,37722003;0,44470564;0,55437285;0,33782858;0,41673037;0,35021946;0,63937265;0,56205386;0,5736987;0,36774915;0,36504778;0,35786578;0,37923917;0,5649033;0,54008746;0,37416825;0,33427295;0,34709886;0,44299173;0,36612222;0,35992983;0,44924256;0,50834954;0,45863262;0,42296818;0,46879905;0,38740072;0,5912456;0,5383627;0,4123117;0,57172865;0,42314038;0,4886876;0,642038;0,4155423;0,48743054;0,4978104;0,5480433;0,6069913;0,49219558;0,4735504;0,37519643;0,35523248;0,34481058;0,43098766;0,45185477;0,51177317
0,541611;0,63913816;0,46618804;0,37687024;0,4437089;0,5537407;0,338508;0,41743708;0,35131994;0,6385282;0,5616127;0,57233393;0,36823502;0,36460206;0,3577731;0,37874064;0,5641412;0,54043025;0,37523165;0,33517516;0,3470291;0,44229165;0,36579192;0,36002067;0,44842985;0,5070971;0,45797083;0,4222422;0,46930134;0,38778684;0,5898002;0,53688484;0,4118599;0,57051486;0,4223783;0,48916367;0,6407236;0,41448817;0,4880062;0,49656215;0,54664886;0,60603577;0,49199346;0,4732037;0,37469792;0,35602704;0,34543616;0,43044662;0,45081758;0,51225895
0,54138744;0,6389031;0,46604264;0,3767911;0,44360408;0,55352443;0,33854768;0,41741636;0,35156158;0,6382974;0,561407;0,5721074;0,36835176;0,3645675;0,35776636;0,37874034;0,5639126;0,540281;0,37541315;0,33528495;0,34699818;0,44212678;0,36568543;0,36008695;0,44825545;0,5068401;0,45778298;0,4220886;0,46921846;0,38774183;0,58957493;0,5366756;0,4117092;0,570285;0,42232424;0,489042;0,6404845;0,4143581;0,48790175;0,49631163;0,5464576;0,60579944;0,4917862;0,47302815;0,37468895;0,35613286;0,3454849;0,43030033;0,4507208;0,5121345
